id,title,date,commentNum,recommendNum
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7917906,씨발 신탁 내용 개 좆됐다...ㄷㄷㄷ,2024-08-14 19:33:37,22,62
7917795,오늘 신탁 해석해달라고?,2024-08-14 19:24:00,56,73
7917757,속보) 신탁 떴다.. 찐,2024-08-14 19:19:58,50,62
7917602,결국 또 맞는말만 하신 분.....jpg,2024-08-14 19:08:36,7,57
7917464,미주갤 수준 아주 가관이구나 ㅋㅋㅋㅋㅋㅋㅋ,2024-08-14 18:56:59,27,87
7917457,??? : 엔비디아 그만올라 씨발,2024-08-14 18:56:03,3,54
7917446,뭐??? 엔비 117에 안팔았다고??,2024-08-14 18:55:07,9,82
7917313,이쁜 뒷태,2024-08-14 18:42:51,6,49
7917212,엔비디아 그만 오르십시오.,2024-08-14 18:30:36,2,27
7917202,워렌버핏 딱 이 짤로 설명가능,2024-08-14 18:29:38,28,102
7917165,짤녀 꼴리면 오늘 불장임 ㅇㅇ,2024-08-14 18:26:35,4,98
7917147,"""효도 인버스 2배 ETF""",2024-08-14 18:24:59,7,39
7916969,cpi 개좆됐음 좋겠는 샷충이는 개추 ㅋㅋ,2024-08-14 18:03:42,16,85
7916963,트럼프 vs 해리스 상황 ㅋㅋㅋㅋㅋㅋㅋ,2024-08-14 18:02:54,48,53
7916813,미국포주갤러리,2024-08-14 17:44:34,5,111
7916524,찐 고점 신호떴다...jpg,2024-08-14 17:20:19,30,66
7916216,보지 빨고 싶으면 개추,2024-08-14 16:57:14,1,10
7916152,엔비디아 1주에 조건만남 하자는 여고딩.jpg,2024-08-14 16:51:01,18,66
7916132,신입 미붕이들은 잘 보고 배워라,2024-08-14 16:48:15,19,111
7915889,시발 심심해서 여동생 레깅스 입어봤는데,2024-08-14 16:18:48,47,83
7915840,이번주 미주갤 요약,2024-08-14 16:09:41,10,95
7915822,쌰충이 6시간 뒤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-14 16:05:09,9,66
7915713,나이키 주식 근황,2024-08-14 15:52:23,12,57
7915637,이 아스퍼거 새끼 뭐라고 지껄이는거임?,2024-08-14 15:42:24,24,25
7915627,수백억 계좌 인증의 비밀,2024-08-14 15:40:37,16,48
7915551,voo 솔직히 존나 이름빨임,2024-08-14 15:26:49,22,83
7915486,역시 투자는 한국이 최고다,2024-08-14 15:18:25,20,103
7915456,중부경찰서 청문감사 갔다왔는데,2024-08-14 15:14:53,67,107
7915120,샤충이 계좌 한번 볼끄아?,2024-08-14 14:26:14,3,18
7914919,오늘 “ 이거 “ 바라는 게이들은 개추 ,2024-08-14 13:56:24,4,133
7914783,직장인 주식부자 인터뷰 논란.jpg,2024-08-14 13:36:30,61,86
7914629,앞으로 페도필리아도 다양성으로 인정하기로 했음,2024-08-14 13:08:11,29,88
7914600,푸틴 핵공격 표적에 한국 전라도 포함,2024-08-14 13:03:18,48,77
7914489,솔직히 여캠들 존나 부럽긴함 ㅋㅋ,2024-08-14 12:48:47,9,34
7914217,여자볼때 학력만 봄,2024-08-14 12:11:53,52,195
7913698,화웨이 칩이 엔비디아꺼랑 동급 맞음ㅇㅇ,2024-08-14 11:09:45,17,144
7913628,국장 잡주충 레전드노 ㅋㅋㅋㅋㅋㅋ,2024-08-14 10:58:40,21,58
7913531,기술 배워야 할듯,2024-08-14 10:43:38,15,109
7913477,집중) 숏친 시발새끼들아 좆까지쫌 마라!!,2024-08-14 10:35:59,15,122
7913400,워렌버핏 딱 이 짤로 설명가능,2024-08-14 10:24:02,0,18
7913180,8월 14일 시황,2024-08-14 09:50:55,25,41
7912688,(부끄부끄^^) 다 보여드릴께요,2024-08-14 08:29:50,5,71
7912463,여기서 피터린치의 말씀을 다시 새겨보자...,2024-08-14 07:45:27,33,156
7911764,"속보) 반도체의 ""정상화""",2024-08-14 04:52:14,22,144
7911477,속쓰 30에 물린거 못참고 다 팔았다 ㅋㅋㅋㅋㅋㅋ,2024-08-14 03:42:30,29,55
7911294,스물한살 한달반 월급 반납하고 퇴학합니다,2024-08-14 03:06:08,11,20
7911152,버핏 욕하지마라 너네 도와줄려한거다,2024-08-14 02:47:39,18,104
7911119,숏이 개사기인 이유,2024-08-14 02:42:20,22,191
7910959,아니 토스 씨발아 ㅋㅋㅋㅋㅋ,2024-08-14 02:21:32,37,96
7910908,롱충이 집합!!!!!!!!,2024-08-14 02:17:00,21,128
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7931016,"구글 창업자 ""엔비디아 사라""",2024-08-15 19:46:47,10,44
7930216,매도가 힘든 이유 jpg,2024-08-15 17:52:08,28,85
7929146,미국 미친 새끼들 광복절인데 개장하노;;;,2024-08-15 14:58:12,23,173
7928917,디씨가 친일이 아니고 니들이 늙은 거임,2024-08-15 14:14:45,2,85
7928826,진성준이 빠재 아재 고소했네,2024-08-15 13:56:19,4,11
7928020,8월 15일 시황,2024-08-15 11:47:15,20,40
7927564,"금감원 ""카카오페이 암호화는 일반인이 풀 수 있는 수준""",2024-08-15 10:36:51,46,103
7927502,국뽕은 역사를 좆도 모르긴 하더라,2024-08-15 10:28:16,1,24
7927459,한국이 좆본을 넘은건 단 한번도 없지만 지금 한참 넘었다고 치고,2024-08-15 10:21:24,2,28
7926492,트럼프 해리스 베팅사이트 지역별 현재상황 ㄷ ㄷ ㄷ,2024-08-15 07:07:48,137,54
7926433,월가 포트폴리오 총정리,2024-08-15 06:35:51,47,89
7926372,버핏 인생에서 얼마나 많은 침체를 겪었겠냐,2024-08-15 06:14:05,24,232
7926235,버핏 말년 참 추하네,2024-08-15 05:29:51,36,97
7925878,테슬라 오히려 지금이 살 기회아닌가요 ?? 고민되네,2024-08-15 03:50:53,18,48
7925697,전인구 신탁이 항상 맞는 이유,2024-08-15 02:56:38,38,106
7925596,요즘 나스닥 요약.jpg,2024-08-15 02:33:59,5,78
7925531,(Ai노래)최근 미주갤 글들 보고 만든 노래,2024-08-15 02:21:13,27,123
7925519,오선 이 사람 극한직업이었노 ㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-15 02:19:40,31,96
7924775,폭락왔을때 후회하면서 분산투자 해야지 맘 먹었는데,2024-08-15 01:10:31,13,75
7924758,나스닥 진짜 반등이 맞는 이유....jpg,2024-08-15 01:08:57,8,60
7924580,구글산새끼들 이제 좆됨ㅋㅋㅋㅋㅋㅋㅋ,2024-08-15 00:56:00,6,101
7924567,짤녀 빵빵한 만큼 쌰충이들 피눈물,2024-08-15 00:54:47,10,66
7924541,그 새끼가 산 주식 근황...jpg,2024-08-15 00:53:23,15,78
7924494,롱충이 실시간.gif,2024-08-15 00:49:58,39,87
7923811,나스닥 현재 상황.gif,2024-08-15 00:03:37,3,107
7923800,현재 숏충이 상황.gif,2024-08-15 00:02:46,9,61
7923762,숏 스위칭 했는데 진짜 씨발 아,2024-08-15 00:01:12,16,74
7922960,씹ㅋㅋㅋㅋㅋ 이거 뭔데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-14 23:21:53,15,90
7922827,"""신은 존재하며 그는 한국에서 주식 방송을 한다.""",2024-08-14 23:16:01,19,140
7922117,엔비디아 속보,2024-08-14 22:55:08,8,81
7921849,아 주식 안해 씨발,2024-08-14 22:48:53,16,103
7921769,트럼프 vs 해리스 베팅사이트 배당 상황 ㄷ ㄷ ㄷ ㄷ,2024-08-14 22:46:59,53,68
7921600,전인구 '손가락 신탁' 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-14 22:43:59,4,93
7920977,2800억 내고 우주비행 떠나는 주인공은? ,2024-08-14 22:30:46,8,32
7920347,내일 나올 지표,2024-08-14 21:57:02,24,53
7920306,진지하게 오늘 롱으로 보이면 IQ검사 해봐라,2024-08-14 21:54:58,5,140
7920235,아 씨빨 왜 전쟁 안나냐고!!!!,2024-08-14 21:51:27,4,63
7920035,실시간 숏충이들 꼬추 상황.gif,2024-08-14 21:45:19,7,63
7919934,???: 애들아 다 탔지?,2024-08-14 21:42:34,3,82
7919336,소비자물가지수 CPI,2024-08-14 21:31:32,9,36
7919147,3분뒤 샤충이 꽈추...jpg,2024-08-14 21:27:51,3,42
7919027,??? : 사람들이 CPu를 기대하고 있다고?,2024-08-14 21:21:16,1,17
7918884,짤녀..가능하면 개추...jpg,2024-08-14 21:09:52,17,80
7918866,일본 대지진나서 일본녀들 몸팔러 한국 왔으면 좋겠음,2024-08-14 21:08:35,5,74
7918686,연락하던 썸녀 잠수탄거 같다.. 시발,2024-08-14 20:51:59,10,87
7918669,완장들 혐글은 짜르고 야짤은 못본척 지나치는거 맘에듦,2024-08-14 20:50:31,8,88
7918607,위기의 나스닥 .. 마지막 전쟁이 시작된다 ,2024-08-14 20:42:55,21,53
7918352,이란 몇시간 이내 보복 결정 가능,2024-08-14 20:18:14,12,74
7918346,CPI가 어떻게 나오는지가 중요한게 아니다,2024-08-14 20:17:53,7,44
7918101,신탁 해석...gif,2024-08-14 19:54:51,18,63
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7980098,내가 환차손에 아무런 걱정이 없는이유.,2024-08-20 16:04:52,49,86
7979832,찰리멍거 사망 전 마지막 인터뷰...JPG,2024-08-20 15:22:17,56,110
7979810,버핏 게이야...ㅠㅠㅠ,2024-08-20 15:19:21,27,98
7979763,soxs산게 후회스럽고 하루하루가 고통스러우면 개추,2024-08-20 15:11:22,15,71
7979470,내가 지수추종을 조롱하는 이유 ,2024-08-20 14:23:18,29,193
7979458,VOO들먹이면서 미주갤하는놈들 = 다 씨발놈들임,2024-08-20 14:21:11,33,128
7979335,최태원 근황.jpg,2024-08-20 14:04:04,65,95
7979034,"트럼프, 테일러 스위프트 '가짜 AI 지지' 사진 올리고 ""수락""",2024-08-20 13:20:25,11,36
7978971,근데 한국인 소짱깨 맞지않음?,2024-08-20 13:09:35,44,143
7978877,죽고싶다. 념글 보내주라. 2편,2024-08-20 12:55:12,85,63
7977893,8월 20일 시황,2024-08-20 10:29:19,31,40
7977852,내가 환율이 떨어져도 환차손이 없는 이유,2024-08-20 10:22:38,155,105
7977476,아니 ㅋㅋㅋㅋㅋ 돈 벌기가 이렇게 쉬운데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-20 09:35:26,45,112
7976734,엔비디아 아직마이너스먼 개추ㅋㄱㅋㄱㄱ,2024-08-20 07:31:58,29,73
7976724,인간지표 거들먹거리는 게 제일 웃김,2024-08-20 07:29:17,17,125
7976701,7억념글 본인이다 ..,2024-08-20 07:23:24,145,138
7976479,와 념글 팸코 임마 글보는데 상상 이상이네,2024-08-20 06:37:47,56,116
7976201,야이 빡대갈들아 120 후반부터 130을 개미가 삿겠냐?,2024-08-20 05:20:41,22,67
7976167,펨코 트레이더 실종된게 존나 웃기네 ㅋㅋㅋㅋ,2024-08-20 05:14:57,56,122
7975598,얘 기억해놔라 롱잡으면 고점임,2024-08-20 03:46:31,15,73
7975572,???: 142층에 물렸다고?,2024-08-20 03:43:19,5,168
7975515,펨코에서 주식 좆고수 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ,2024-08-20 03:33:17,49,116
7975462,"""뭐? 140에 쳐물렸다고?""",2024-08-20 03:27:05,21,196
7975434,너 뭐해 지금 밀린일 없음 나와 ,2024-08-20 03:23:02,3,51
7975292,뭐 140층에 물린 사람이 있다고?,2024-08-20 03:10:33,5,101
7974740,7억 념글이다,2024-08-20 01:56:19,35,49
7974687,본인이 이새끼보다 저능한 주식 버러지면 개추 ㅋㅋㅋ,2024-08-20 01:47:55,5,11
7974652,아들 요새 ai가 핫하대며?,2024-08-20 01:42:16,10,182
7973224,지표 씹창나도 보합이네 애미 씨발련아,2024-08-19 23:27:18,16,55
7974548,,2024-08-20 01:25:52,13,100
7974533,지금 들어가는건 신중히 생각해야 함,2024-08-20 01:23:39,28,67
7974048,진짜 여긴 허접들이 노무 많다 ,2024-08-20 00:38:45,20,35
7974381,7억깨지면 걍손절함,2024-08-20 01:01:26,27,38
7974414,현 키움 순매수 순위.jpg,2024-08-20 01:05:01,24,58
7974428,개병신새끼면 개추 ㅋㅋ,2024-08-20 01:06:18,9,32
7974483,엔비디아 고점이다? 딱 알려줌,2024-08-20 01:14:30,13,40
7974493,경기침체? AI거품? 엔캐리? 컄ㅋ,2024-08-20 01:15:54,2,17
7974479,미주갤하면 돈 못번다 ㅇㅇ,2024-08-20 01:13:20,6,57
7974307,아 씨발 미붕이 서점운영하는데 개좆됬다…… 하,2024-08-20 00:57:09,9,156
7973876,엔비 어닝마다 반복되는 모습들,2024-08-20 00:24:51,8,79
7973828,7억배팅 념글인데 씨발 자살하러간다,2024-08-20 00:19:39,58,58
7973802,토스 nvdl 종토방 근황,2024-08-20 00:17:43,19,110
7973766,7억배팅 간다 시발 나에게 힘을줘!!!,2024-08-20 00:14:33,14,50
7973563,드디어 떳다 씨박!!!!!!!,2024-08-19 23:56:35,10,14
7973324,오늘 쌰충이vs롱숭이 근황.gif,2024-08-19 23:34:13,14,64
7972956,오늘 테슬라가 불장인 이유를 아직도 모르겠음??,2024-08-19 23:12:39,32,139
7971764,오늘 숏이 이기는 이유,2024-08-19 22:28:10,5,78
7403529,장시작 5분전이다 술과 계집을 대령하라,2024-07-09 22:25:11,245,2918
7971636,솔직히 당장 올라갈 시장환경이 아님 ,2024-08-19 22:15:32,6,25
7971549,너네는 어디 가서 주식한다고 하지 마...,2024-08-19 22:04:05,9,71
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7956441,이거 보고 AI 관련주 풀매수 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,2024-08-17 22:59:01,39,101
7956407,월가에서 이런말도 쓰는구나 ㅋㅋㅋㅋ(feat 국장),2024-08-17 22:50:53,64,207
7956366,롱순이 근황.jpg,2024-08-17 22:41:50,13,97
7955998,모두가 아는경기침체는 안온다고?,2024-08-17 21:21:05,22,161
7955659,장문) 고금리에 실물경제가 부러지는 이유와 미국 상업용 부동산폭탄,2024-08-17 19:57:32,108,88
7955625,"24년 8월 3주 차 주요일정 (경제지표, 연설, 실적발표)",2024-08-17 19:50:33,28,44
7955495,가투갤펌) 왜 개좆창이 아주 설ㅡ설 나오는 수많은 사유와 팩트,2024-08-17 19:13:31,113,102
7954993,시발나도 ㅅ매매피해잔데 왜 지원금안주냐 시발,2024-08-17 17:13:47,26,214
7954982,삼성전자 방사선 피폭 사태 진실.jpg,2024-08-17 17:10:19,85,181
7954593,유튜브에 공개된 강남 800억 아파트.jpg,2024-08-17 15:23:20,92,62
7953665,용인시 테슬라 화재 현장(강남대학교) 탐방 다녀왔음.,2024-08-17 12:24:16,61,67
7954163,테슬라도 불났다,2024-08-17 13:53:50,33,41
7954098,15년전 스타크래프트 대회 우승상금 ㄷㄷㄷ,2024-08-17 13:44:10,40,110
7953791,"최근 매크로상황(재정적자,부동산+고용,소비,PER,CAPE)",2024-08-17 12:48:41,25,44
7953366,미주갤 유입 일주일 뉴비.. 자짤 차단목록,2024-08-17 11:24:47,41,93
7953128,대체 뭘하면 7천받고 살기 팍팍함?,2024-08-17 10:43:20,125,131
7952680,7일 연속 상승 말이안된다 이렇게 쉽게 돈을벌게해줄리가..,2024-08-17 08:59:08,21,118
7952678,한‘남들은 주식코인 pf제도 만들어야 함,2024-08-17 08:58:49,5,65
7952676,테슬라 전기차는 테슬라의 극히 일부분일 뿐이다,2024-08-17 08:58:44,11,32
7952675,주식 2년이상 해봤으면 지수추종 절대 욕 못하지,2024-08-17 08:58:28,14,125
7952674,한가지 말해준다,2024-08-17 08:58:27,8,43
7952673,오늘도 누누하게 야가다를 뛰는중이다 ,2024-08-17 08:58:00,15,33
7952672,3배 레버리지부턴 심리적으로 힘듬,2024-08-17 08:57:50,4,29
7952671,신규 주택건설이랑 건축허가건수 ㅈ박은거 치고는,2024-08-17 08:57:44,1,19
7952669,시발 개조선 왜 안망하냐고,2024-08-17 08:57:14,11,55
7952667,숏열사들에 대한 모멸과 핍박이 도를 넘었다,2024-08-17 08:56:33,10,29
7952666,조정장에 숏치는새끼가있는게 신기함,2024-08-17 08:56:05,0,29
7952665,앱장 졸라 흐르네,2024-08-17 08:55:55,0,11
7952664,어제 초반 쳐박을때 숏 산 애들은 좆같겠다,2024-08-17 08:55:54,0,15
7952663,미주갤은 걍 오면 기분좋음,2024-08-17 08:55:47,2,51
7952662,노력안하고 돈벌고 싶으면 딸깍 도박질을 할게 아니라 확실한걸,2024-08-17 08:55:36,4,13
7952660,확실히 상승세인가보긴하네,2024-08-17 08:55:13,1,21
7952624,부동산 붕괴 막는게,2024-08-17 08:44:15,15,29
7952623,근데 오늘도 안내려서 샤충이들 ㅈ된거 아님?,2024-08-17 08:44:11,0,14
7952622,엔케리로 지랄났던때 기준으로 670잃었네..,2024-08-17 08:43:33,2,12
7952620,젊었을때 크게 한탕 버는게 맞다,2024-08-17 08:43:17,0,16
7952619,"민주당이 정권 잡으면, 개인투자 금지될껄?",2024-08-17 08:41:59,32,70
7952618,우리나라 사람들은 너무 착해서 문제임,2024-08-17 08:41:34,9,61
7952617,3억의 자산가가 왜 3억이나 모을수 있었는지 알겠으면 개추,2024-08-17 08:41:28,1,27
7952616,탈종교와 정신질환 유병률은 비례함,2024-08-17 08:41:26,11,32
7952614,엔비디아 앱장에서 쏘네,2024-08-17 08:40:53,1,14
7952611,voo로 몰빵하다가 레버 고점대비 -20% 떨어지면 레버 사?,2024-08-17 08:40:38,1,16
7952608,엔디비아 월요일날 추가로 구매해도됨?,2024-08-17 08:39:46,2,12
7952607,주말동안 좆창날 뉴스나 뜨면 좋겠네,2024-08-17 08:39:39,0,14
7952603,이렇게 하루하루 아무 생각없이 살다가 문득 은퇴하고 60살 70살,2024-08-17 08:37:49,3,32
7952599,보통 상승장 초입이면 개미들이 숏탄놈들만 바글바글한데,2024-08-17 08:35:05,4,20
7952545,"나노봇 이달 말부터 상용화. 더이상 생명유지에  폐, 심장 불필요",2024-08-17 08:17:57,6,22
7951153,지가 천재라고 엔비 롱탓다가 숏친새기 분명 있을 듯,2024-08-17 02:01:58,9,92
7951845,금요일엔 숏이지 롱잡는 병신이 어딨냐ㅋㅋ,2024-08-17 04:11:59,2,52
7952202,니들은 멘탈 터지면 매매 쉬어라 ㅜ,2024-08-17 05:57:38,27,40
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7971342,연민) 숏충이는 환율하락에 주가하락까지 2배로 ㅈ됫노,2024-08-19 21:40:51,3,14
7971000,노비디아 고점신호 떴다 ㅋㅋㅋㅋ,2024-08-19 21:04:48,33,65
7970927,트빠들이 아주 ㅂㅅ같은점,2024-08-19 20:57:10,12,50
7970704,한국은 기준금리 8%로 올려야 경제 살아남,2024-08-19 20:25:29,9,24
7970626,이새끼보다 주식 못하는 놈들만 개추,2024-08-19 20:17:42,21,138
7970406,금투세 시행하는 민주당이 개역겨운 이유,2024-08-19 19:55:41,0,30
7970261,쌰충이들 꼬추 상황.gif,2024-08-19 19:30:50,18,59
7969651,,2024-08-19 18:19:01,82,105
7969542,와 엄마 판다는 새끼가 있네 ㅋㅋㅋ,2024-08-19 18:04:14,0,11
7967445,현금관망(달러) << 개씨발숏충이보다못한새끼,2024-08-19 14:55:34,20,213
7967353,환율 떨어져서 좆됐다고??,2024-08-19 14:47:21,18,142
7967225,인기유튜버 우정잉 실물.jpg,2024-08-19 14:34:14,32,53
7966774,속보)금투세의 진성준 연임확정,2024-08-19 13:48:26,51,135
7966717,원캐리 청산 시작 ㅋㅋ,2024-08-19 13:43:14,12,70
7966536,여기 두 버튼이 있습니다,2024-08-19 13:22:29,22,153
7966531,망했다는 나이키 근황,2024-08-19 13:22:02,21,35
7966272,미주갤무서운이야기) 끝까지가면 달러가 다이겨 환율 신경쓰지마 하면서,2024-08-19 13:00:14,13,88
7965858,미쳐버린 도박충들...한국인 보유비중 ㄷㄷ..News,2024-08-19 12:28:14,72,127
7965388,환율 왜떨어졌는지 이유 찾는거임 ?,2024-08-19 11:33:22,30,151
7964481,달러 1390할때 줏었으면 개추 ㅋㅋ,2024-08-19 10:17:00,19,157
7963983,8월 19일 시황,2024-08-19 09:04:38,36,41
7964222,"이창용, 환율 개입 당장 멈추시오.",2024-08-19 09:44:14,3,91
7964121,트럼프 이새끼 ㅈ졌네 ,2024-08-19 09:27:42,97,74
7963680,카카오 스톡옵션 포기 퇴사 속출 중,2024-08-19 07:52:41,87,167
7963062,테슬라 호재 떴었구나,2024-08-19 02:28:05,22,153
7962437,나스닥 100퍼 오르는 대신 미주갤러 1000명이 한번에 죽는 버튼,2024-08-18 23:46:30,44,357
7962309,애플… 6년만에 브론즈 골드 부활…,2024-08-18 23:08:11,47,44
7962095,미붕이가 노후대비 하는 만화....manwha,2024-08-18 22:22:48,91,95
7961930,미주갤러 한 명씩 죽는 대신 나스닥 1% 상승하는 버튼,2024-08-18 21:52:33,71,461
7961766,"금투세 만드는 새끼들, 찬성하는 새끼들 봐라",2024-08-18 21:15:39,22,95
7961622,전기차 좆된거 분위기 아직 못느끼냐???,2024-08-18 20:42:32,67,142
7959814,전기차 1만대당 화재·폭발 0.93대… 엔진차는 0.90대,2024-08-18 15:01:48,74,46
7959520,테슬라 좆됐다 신탁떴다 씹 ㅋㅋㅋ,2024-08-18 14:13:44,65,154
7958563,30살 재산 1억 인증한다,2024-08-18 11:23:36,78,98
7959052,테슬라 망하는거 아님?,2024-08-18 12:38:02,43,76
7958811,"슈카 ""금투세, 대주주와 자산가들이 매우 유리한 제도""",2024-08-18 11:53:19,54,118
7958017,"""정부가 얼마나 돈을 쓰는지 관찰해, 그게 곧 ",2024-08-18 09:32:51,73,175
7957729,전기차 화재 vs 내연차 화재,2024-08-18 07:22:14,45,101
7957330,??? : 버크셔 해서웨이 세금 문제로 일부 차익실현 했습니다,2024-08-18 02:35:51,6,167
7957264,미국주식이 위험한이유 ㄷㄷㄷㄷㄷ,2024-08-18 02:08:20,28,173
7957246,미국주식은 세금이 25%다. 즉 26% 올라야 1% 수익나는거다.  ,2024-08-18 02:03:02,69,201
7957154,토요일 시황정리,2024-08-18 01:32:35,5,26
7957152,주식이 좆나 무서운이유 feat.가투충,2024-08-18 01:31:18,39,209
7957104,가투충 저사람 해킹당한거임?,2024-08-18 01:19:03,4,41
7957096,싱글싱글 금투세 근황,2024-08-18 01:16:07,50,208
7956999,이혼하면 주식은 반갈죽 안 당한다는 게이야,2024-08-18 00:55:50,31,101
7956939,대학떡밥은 닉네임 옆에 최종학력 표기해야됨,2024-08-18 00:44:41,94,211
7956758,테슬라 리스본 공항주차장 화재 ㅋㅋㅋㅋㅋ,2024-08-18 00:07:14,34,69
7956741,마트알바중이라 사람들많이보는데 여자들너무한거같음,2024-08-18 00:03:34,19,73
