id,title,date,commentNum,recommendNum
7852028,??? : 어 형이야,2024-08-08 23:57:50,22,59
7851862,롱충이는 낙천적임 다같이 잘되길바람,2024-08-08 23:52:16,15,191
7851680,병신 미붕이들아....빨아야겠지❓,2024-08-08 23:45:56,19,121
7851289,숏충이들 한짤 요약.gif,2024-08-08 23:31:36,3,64
7851250,어제 새벽단들은 기억한다,2024-08-08 23:30:30,12,88
7850934,롱충이는 바로 가족부터 건드는 이유가 뭐냐 ,2024-08-08 23:18:04,9,58
7850862,아들~ 엄마가 nvds 사왔다~,2024-08-08 23:15:37,20,139
7850488,미장은 지금이 돈 벌 기회다 ,2024-08-08 22:59:49,6,85
7850070,술과 계집을 대령해라 영웅호걸의 시간이다,2024-08-08 22:49:59,31,296
7849554,미주갤 손실공개(08/01 ~ 08/08),2024-08-08 22:38:39,35,45
7825193,,2024-08-07 18:01:49,12,912
7848831,엔비디아 적정 주가,2024-08-08 22:15:10,23,54
7848301,실업수당 지표 해석,2024-08-08 21:52:31,31,85
7847640,주간 실업수당청구건수,2024-08-08 21:35:58,29,48
2480195,하락장 끝났습니다 수고많으셨어요,2022-01-24 18:30:59,175,1949
7847109,짤녀 꼴리면 오늘 엔비 마오쩌둥,2024-08-08 21:22:10,17,59
7846716,하...개비디아..빗취년...죽고싶다....마18 시팔....,2024-08-08 20:54:47,8,18
7846615,반도체 숏 친 계좌 수익 인증,2024-08-08 20:44:57,46,61
7846590,모건스탠리가 지금이 M7 매수 적기래...ㄷㄷㄷㄷㄷ,2024-08-08 20:43:05,15,16
7207507,오늘 와이프 설득했습니다. 다음주에 엔비,2024-06-15 14:36:31,360,569
7846265,,2024-08-08 20:15:45,34,116
7846168,"파월 연준의장, ""허드슨 강을 시체로 가득 메울것"" 파멸적 하락 예고",2024-08-08 20:08:28,12,124
7846095,3배 레버리지 투자 멘탈 관리 상급노하우,2024-08-08 20:03:25,49,107
7845796,서브프라임때부터 수많은 하락장을 경험했지만 이번 시장은,2024-08-08 19:42:43,8,16
7845719,삼증 호가창 왜이럼?,2024-08-08 19:36:32,10,22
7845528,진짜 하락추세 횡보장일때 나오는 말들,2024-08-08 19:22:36,26,160
7845288,슬픔주의)주식 졸업한다...txt,2024-08-08 19:00:42,37,38
7845229,아니 씨발 카카오페이 이새끼 나 놀리는거임??,2024-08-08 18:55:38,14,68
7844654,2.5조 자산가 근황,2024-08-08 18:06:46,79,135
7844478,쌰충이롯데리아케첩도둑질입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-08 17:56:02,5,44
7844425,얘네 둘은 섹스하냐..?.jpg,2024-08-08 17:53:15,3,148
7844221,롱충이를 응징하는 숏충이,2024-08-08 17:43:34,15,69
7844198,엔비디아 주주는 끓는 물 속 개구리다,2024-08-08 17:41:47,2,47
7843980,병신.jpg,2024-08-08 17:24:07,23,52
7843939,의외로 많이들 헷갈리는 사실! (필독),2024-08-08 17:21:15,14,75
7843772,미국 옵션거래량 매년 폭발적 성장.. 역대 최다 ㄷㄷㄷㄷ,2024-08-08 17:11:51,37,68
7843707,우졍잉 시황에 나처럼 낚인사람 있냐?? ,2024-08-08 17:08:44,36,57
7843636,삼증 시발아 머해,2024-08-08 17:06:12,7,45
7843410,실시간 완장.jpg,2024-08-08 16:58:26,2,42
7843308,롱충이 항복선언합니노.,2024-08-08 16:51:02,38,151
7842989,요즘 트렌드가 뚱뚱한 남자구나...씨발 살찌워야지...,2024-08-08 16:21:21,35,88
7841907,병신들 숏충이가 전쟁때문에 숏치는줄아노 ㅋㅋㅋ,2024-08-08 14:52:19,38,147
7841889,"""~층에 사람있어요""가 웃긴 이유.logical",2024-08-08 14:51:17,39,248
7841391,엔비디아 1년만에 7배 올랐는데 더오를것같냐,2024-08-08 14:01:51,52,147
7841388,"주갤, 미주갤, 코인갤 보면서 느낀거",2024-08-08 14:01:30,34,221
7841300,이런거보면 AI 아직 한참 멀었고 지금은 씹거품인거 맞음ㄹㅇ,2024-08-08 13:50:14,32,80
7841263,챗GPT가 예측해준 청라 전기차 배상액 규모,2024-08-08 13:46:21,23,49
7841113,'SM 시세조종 의혹' 카카오 김범수 구속기소 (종합),2024-08-08 13:28:54,6,40
7840948,미국 주식 우리만 알자 ㅋㅋ,2024-08-08 13:09:21,18,121
7840875,??? : 뭐? 엔비디아 98불에도 못사겠다고?,2024-08-08 13:00:47,32,166
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7952108,짤녀 꼴리면 다음주 대호황,2024-08-17 05:17:07,10,58
7951577,여전히 이새끼한테 개처발리면 개추 ㅋㅋ,2024-08-17 03:00:39,5,15
7951576,오빠 엔비디아 주주지??,2024-08-17 03:00:38,15,30
7950983,이 새끼들 자고 일어났을 때 반응 궁금하네 ㅋㅋㅋㅋ,2024-08-17 01:39:03,14,76
7949820,6천만원 벌었다 씨발 이제 진짜 전업간다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-16 23:46:40,45,152
7949589,이새끼 신 맞으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-16 23:32:17,15,141
7949456,"""자 잘 봐 이게 나스닥이란거야""",2024-08-16 23:26:00,27,218
7947489,금투세 씨발 이게 무슨소리냐..?,2024-08-16 22:14:01,41,161
7947485,오늘 왜내리는지 딱 알려준다,2024-08-16 22:13:30,33,109
7947442,롱충이 실시간.gif,2024-08-16 22:09:35,22,58
7947405,씨발 파란불 들어오니까 여자 보지 존나게 쑤시고 싶다.,2024-08-16 22:06:48,13,88
7947394,이쯤 되면 롱충이들은 불쌍하다..,2024-08-16 22:06:14,12,85
7947052,본장 기대되는 숏충이 개추ㅋㅋ,2024-08-16 21:49:31,7,61
7946963,도대치 왜떨어지는지 모르겠는 soxl단 필독 ..jpg,2024-08-16 21:45:54,22,193
7946841,?? 미붕이들 이제 지표 빠릿빠릿하게 잘 보네...,2024-08-16 21:40:53,9,17
7946756,지금 왜 내리는지 이유를 찾는거임???,2024-08-16 21:37:35,5,112
7945735,온 나라가 그냥 사나이클럽이노 ㅋㅋㅋ,2024-08-16 20:34:16,58,138
7945414,테슬라 불남,2024-08-16 19:59:42,67,90
7944827,금일 홀짝 발표...jpg,2024-08-16 18:58:00,15,81
7944734,엔비디엘 씨발련아 딱대 8천만 풀대출 풀매수 인증유,2024-08-16 18:47:33,83,184
7944295,예들아 계죳뎨따,2024-08-16 17:57:08,23,42
7944260,와 시발 이 게시판 보다가 느낀건데...ㄷㄷㄷ,2024-08-16 17:53:53,48,237
7944079,눈치 빠른사람들은 미국주식 찬찬히 다 정리하는중,2024-08-16 17:38:43,67,185
7943851,개추 10개달성시 오늘 마5간다,2024-08-16 17:17:26,17,154
7943550,여기 폐쇄병동이냐?,2024-08-16 16:59:23,10,56
7942452,엘리베이터 만원 뜨길래 ,2024-08-16 14:40:35,51,271
7942407,시드 작은 애들 필독) 난 이걸로 시드 늘렸음,2024-08-16 14:32:46,62,168
7941785,엔비디아 계속 오르는게 말이되냐??,2024-08-16 12:55:16,45,107
7941657,14살 금수저 자산인증 나이 인증 O,2024-08-16 12:39:09,29,123
7941129,관망하다 벼락거지돼서 자살마려운 병신은 개추 ㅋㅋ,2024-08-16 11:29:17,3,10
7940600,니들은 창녀에 가까운 상태라 채권 못사,2024-08-16 10:17:38,105,350
7940428,8월 16일 시황,2024-08-16 09:51:05,63,54
7940276,야 일루와봐 연습해보자,2024-08-16 09:28:17,28,280
7940051,명언 개소리 갑.jpg,2024-08-16 08:49:49,30,356
7940024,바이든..... 근황 ㅋㅋㅋㅋㅋnews,2024-08-16 08:42:54,70,174
7939075,인생 이지모드 시작,2024-08-16 04:33:02,16,18
7939009,엄마 우리집은 왜 부자야???,2024-08-16 04:19:28,2,17
7938837,차트충들 말하는거보면 ㄹㅇ 존나웃김씨발ㅋㅋㅋㅋㅋ.txt,2024-08-16 03:40:30,113,369
7938642,야 씨발 전쟁났다 ,2024-08-16 03:13:53,4,80
7938352,현재 실시간 키움 순매수 순위...jpg,2024-08-16 02:42:56,44,82
7938276,mag7>>>soxl(좆게이나 사는 주식),2024-08-16 02:29:30,47,57
7938235,너넨 그냥 심리학 실험체 표본이다,2024-08-16 02:22:10,1,67
7938227,애미 다시는 숏안친다,2024-08-16 02:20:29,20,70
7938189,지표 조작한거아니냐....,2024-08-16 02:15:01,7,85
7937708,오늘이 역대급 불장인 이유,2024-08-16 01:30:43,9,75
7937445,난 지금이 제일 위험한 때라고 본다 feat. 나스닥차트,2024-08-16 01:13:50,10,12
7937398,10월전 엔비 140 터치 한번이라도 할거같으면 개추 ,2024-08-16 01:08:46,10,116
7937356,이번주 모든 지표가 풀롱인데 숏을 왜탐?? (진짜모름),2024-08-16 01:05:07,9,102
7937334,오늘 와이프 설득했습니다. 오늘부터 엔비,2024-08-16 01:02:58,17,118
7937322,숏충이 씨발 -500만 손절쳤다,2024-08-16 01:02:07,38,57
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7897006,실시간 SOXS 주주...gif,2024-08-12 23:40:08,9,66
7897054,숏충이 엄마입니다...,2024-08-12 23:42:51,5,47
7896918,현재 샷충이 상황.....gif,2024-08-12 23:36:21,4,51
7896696,그냥 올려 시발 ㅋㅋ,2024-08-12 23:27:39,10,61
7896612,숏충이 참회한다,2024-08-12 23:24:33,11,58
7896565,"""아빠, 엔비디아 91숏..? 그게뭐야?""",2024-08-12 23:23:11,3,56
7896567,"??? : ""다들 잘 즐겼지?""",2024-08-12 23:23:16,6,55
7896578,(반박불가)지금이 찐상승인 이유.....jpg,2024-08-12 23:23:35,0,12
7896458,이제 이새끼 뜨면 무조건 롱타라ㅋㅋㅋㅋ,2024-08-12 23:19:32,8,54
7896511,엔비 90불에 안산놈들 110불엔 왜사는거야????,2024-08-12 23:21:20,7,34
7896516,샷충이 이씨발새끼들 다어디갓어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-12 23:21:37,16,68
7896448,엔비디아가 왜 오르는지 아직도모름??,2024-08-12 23:19:20,4,72
7896296,엔비 리버스주석 ㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-12 23:15:08,3,46
7895775,2.5주석 기념 다시보는 카카오페이 자사주,2024-08-12 22:57:16,34,69
7895413,준구햄 너무 걱정마라,2024-08-12 22:46:29,5,40
7895361,미주갤에 네이버웹툰 매수한 사람이 없는이유,2024-08-12 22:45:07,30,168
7895062,"속보) 웹툰, 2.5주석님 입갤 ㅋㅋㅋㅋㅋ",2024-08-12 22:37:36,30,59
7894677,짤녀 이쁘면 오늘 풀롱,2024-08-12 22:25:00,25,116
7894158,242억 로또 당첨자의 삶.jpg,2024-08-12 21:35:25,104,88
7893925,,2024-08-12 21:13:56,7,11
7893615,너네 지금 이건 알고 숏 치고 있냐?,2024-08-12 20:33:52,4,29
7893554,거유를 즐겼으니 빈유도 즐겨,2024-08-12 20:27:28,28,53
7893310,샤충이 꽈추좀 볼꽈? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-12 19:56:56,19,76
7892345,사실 미주갤은 수많은 차원이 연결된 공간이 아닐까,2024-08-12 17:54:54,11,112
7891965,씨발 숏 타니깐 악마가 되어간다,2024-08-12 17:24:54,31,199
7891497,전쟁이 어쩌고 cpi가 어쩌고 병신같으면 개추ㅋㅋㅋㅋㅋ,2024-08-12 16:47:42,0,24
7891391,파리 올림픽 명장면 탑 파이브.gif,2024-08-12 16:36:28,19,89
7891269,"인천 전기차 화재, 자차보험 신청 600대 육박",2024-08-12 16:21:20,22,38
7890268,피터린치는 대놓고 개인투자자가 월가 이긴다고 확신했는데,2024-08-12 13:57:52,29,13
7890569,워렌버핏 애플 최고점에서 매도해 찬사,2024-08-12 14:48:30,66,102
7890287,미행연구 근황 ,2024-08-12 14:00:53,24,95
7890243,영국은 엘리트스포츠 지원줄이려다가 국민들이 반발해서 더 올림,2024-08-12 13:54:28,1,10
7889685,바위든 대통령 자살했네 ㄷㄷ,2024-08-12 12:27:57,28,183
7889319,주린이들 필독 ,2024-08-12 11:34:10,10,13
7889260,니들은 어릴때 이런 경험 없냐?,2024-08-12 11:25:23,144,530
7888686,8월 12일 시황,2024-08-12 09:42:58,50,56
7888609,더리치 삭제했다.,2024-08-12 09:28:39,42,311
7886213,백설공주) 디즈니를 2025년까지 숏쳐야하는 이유.txt,2024-08-11 23:05:36,73,165
7885691,외화유출 440만불 돌파!! (미주갤 손실공개 08/01 ~ 08/11),2024-08-11 21:38:03,80,71
7885001,SOXL로 지옥가는중.. 입니다. 잠도 안와요,2024-08-11 19:37:03,230,110
7884878,AI는 닷컴만큼 버블은 아니잖아!!(이번 침체는 닷컴일까 리먼일까),2024-08-11 19:07:16,24,18
7884761,네이버웹툰은 스톡옵션 대표만 탈출 가능함 ㅋㅋㅋㅋ,2024-08-11 18:40:13,41,125
7884588,보X 핑크 레전드…jpg,2024-08-11 18:05:52,29,178
7884511,보지에 정액 넣을때도 분산해서 넣냐?,2024-08-11 17:53:34,0,13
7884489,VOO 까는애들 포트폴리오 현실..TXT,2024-08-11 17:51:06,24,196
7884163,VOO 홍보하는 애미뒤진 새끼들,2024-08-11 17:01:21,74,139
7883385,솔직히 웃었으면 개추 ㅋㅋㅋㅋㅋ,2024-08-11 14:19:55,39,130
7882972,야당이 금투세를 밀어붙이는 진짜 이유..webp,2024-08-11 13:05:32,66,118
7882151,필독) 미주갤은 남초가 아니다,2024-08-11 10:12:51,45,349
7882210,나는 돈에 관심 없어요,2024-08-11 10:23:55,33,144
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7868182,하락장 100% 오는 이유(확률 100%),2024-08-09 22:28:03,37,257
7868015,롱충이들 실시간 gif.,2024-08-09 22:17:45,17,145
7867989,요즘 미국 물가 위험한 이유.jpg,2024-08-09 22:15:51,16,139
7867960,엔비 개씨발련아 쳐박으라고,2024-08-09 22:13:38,17,102
7867896,탈갤한다,2024-08-09 22:08:58,36,185
7867924,숏충아 우리가 구하러 왔어,2024-08-09 22:10:47,3,67
7867572,걍 반등줄때 팔고튄다,2024-08-09 21:49:21,13,65
7867514,아래 게이야. 나랑 비슷한 종목 골랐노 ㅋㅋㅋㅋㅋ,2024-08-09 21:45:44,51,40
7867446,본장 존나 기대되면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 21:42:34,3,41
7867454,오늘 하락인 이유 논리적으로 설명해준다 잘 들어라 (장문),2024-08-09 21:42:52,34,65
7866263,2011년 동일본 대지진때는 어땠을까?,2024-08-09 20:47:34,3,11
7865402,나 씨발 엔비디아 평단 134인데 어떡하냐,2024-08-09 19:53:14,27,81
7865224,미주갤 고닉들 존나 웃긴 점,2024-08-09 19:32:18,20,96
7865219,씨발 주식에 인버스 만든놈들 다 처형시켜야한다노,2024-08-09 19:31:36,24,64
7865102,오늘 S&P500 최소-4% 안떨어지면 나죽는다 ㅠㅠ 사람하나살려줘라ㅠㅠ,2024-08-09 19:21:30,62,65
7864873,성공한 남자의 삶.jpg,2024-08-09 19:06:12,15,100
7864824,영웅님 호걸님 저녁식사 준비됐습니다.,2024-08-09 19:03:23,12,232
7864815,"SOXL, SOXS 둘 다 산 새끼..jpg",2024-08-09 19:02:11,24,193
7864757,최근 미주갤 입문하면서 느낀 거,2024-08-09 18:56:51,4,42
7864746,롱충이 돈복사된다해서 달려왔닼ㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 18:55:56,0,44
7864665,공포에 매수한 속쓸단 좆된거같으면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 18:50:51,0,42
7864663,하락장인지 상승장인지 구별 못하는새끼 특징,2024-08-09 18:50:50,5,95
7864573,"슬슬 ""이새끼"" 좆밥으로 보이는데? ㅋㅋㅋㅋㅋㅋㅋ",2024-08-09 18:45:04,9,138
7864542,쌰충이 와이프 근황 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 18:42:15,9,77
7864515,주식은 최대한 일찍 시작해야함,2024-08-09 18:40:03,44,180
7864037,엔비가 이렇게 쳐올랐는데 아직도 계좌는 -인 엔비주주는 개추 ㅋㅋㅋㅋㅋㅋ,2024-08-09 18:03:31,9,71
7863829,아니 돈 벌기가 이렇게 쉬운데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 17:47:55,28,56
7863801,하락장 초입이 맞다고 보는 이유,2024-08-09 17:46:10,8,12
7863697,01년생 하산하겠습니다..,2024-08-09 17:38:35,77,70
7863466,이 세상에서 가장 쓸모없는거 = 경제분석,2024-08-09 17:25:55,30,126
7863409,3089억원 버는 방법,2024-08-09 17:20:20,21,43
7863148,쏙쓸 양전 ㅠㅠㅠㅠ 념글 한 번만 부탁이다...,2024-08-09 17:03:03,44,68
7863141,계속 롱인게 말이 되냐고?,2024-08-09 17:02:32,2,111
7862996,일본 지진 나서 금리 못올리니 호재닼ㅋㅋㅋㅋㅋㅋㅋ,2024-08-09 16:51:12,13,48
7862952,이 좆같은 알림은 왜 맨날 보내는거냐?,2024-08-09 16:46:25,17,110
7862870,TSCM 매출 좋은거랑 반도체가 뭔 상관임?,2024-08-09 16:37:18,26,62
7862778,그냥 본장도 없애된다 생각하면 개추 ㅋㅋ,2024-08-09 16:25:22,8,72
7862628,태권도 좆됐다 4vs1로 싸우는 한국...jpg,2024-08-09 16:08:32,30,143
7862509,(1보) '오마하에 별이 지다' 워런 버핏 향년 93세로 별세,2024-08-09 15:55:47,43,122
7862463,하마스 공격 이거 뭐냐 시발 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄸ,2024-08-09 15:51:01,13,80
7862360,와 ㅅㅂ 한자 외우다가 소름 끼치는거 깨달았다,2024-08-09 15:42:15,35,218
7862336,전쟁이 나야만하는 새끼 개추,2024-08-09 15:40:07,1,48
7862329,워런 버핏이 옥시덴탈을 사는 이유(옥시덴탈 주주 필독!),2024-08-09 15:39:32,46,54
7862305,왜 버핏은 돈을 뺐는가?,2024-08-09 15:37:17,15,52
7862221,"병신이여도 경제,시황에 관심갖는 새끼들이 낫다",2024-08-09 15:27:48,50,160
7862209,요즘은 사이다나 참교육물 도저히 못보겠다,2024-08-09 15:25:53,21,58
7862164,미국주식 갤러리 8월9일 차단해야 할 고닉 최신화 .. ,2024-08-09 15:21:06,15,22
7862147,데이장 <-영원히 없어도 되면 개추ㅋㅋㅋㅋ,2024-08-09 15:19:15,13,138
7862132,프장 열자마자 속슬살 게이는 개추좀 ,2024-08-09 15:17:06,6,37
7862055,실적 좋아도 떨어지는 이유,2024-08-09 15:10:13,11,22
0,직원으로 채용하고 싶은 '일머리' 있는 것 같은 스타는?,,0,0
0,새롭게 태어난 LS증권에선 USD 100 증정,,0,0
0,,,0,0
7937271,씨발 데드켓이라고 하는 새끼들 필독,2024-08-16 00:58:46,13,95
7937232,침체 어쩌고 하던 미주갤 경제학자들 다 어디감???,2024-08-16 00:55:23,11,64
7937166,내 포트폴리오 ㅁㅌㅊ냐,2024-08-16 00:51:26,23,41
7937151,내일 왜 떨어진다그 생각하냐?,2024-08-16 00:50:17,2,46
7937126,지금이 찐상승장인 이유 한 짤로 정리,2024-08-16 00:48:24,5,71
7937111,주식하면 돈을 잃는다 <- 역대급 망언 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-16 00:47:20,1,110
7936930,지금 왜 오르는지 이해가 안되????,2024-08-16 00:36:16,36,191
7936747,시발 엔비디아 그만 오르라고!,2024-08-16 00:25:05,41,129
7936612,롱충이 씹새끼들아 꼬추는 니들이 까야지,2024-08-16 00:17:51,22,182
7936529,아직도 계좌 파란색이면 개추씨발,2024-08-16 00:14:05,4,128
7936279,"""추...축하해요 미붕씨...엔비디아..지..진짜 많이 올랐네요..""",2024-08-15 23:57:46,18,251
7936315,엔비디아 지금 무슨단계인지 알려줌,2024-08-15 23:59:56,16,50
7936211,엔비 150은 어닝 전에도 감ㅇㅇ 어닝 후는 470임,2024-08-15 23:55:02,13,64
7936148,이 그래프 개병신이였노 ㅋㅋㅋ,2024-08-15 23:52:10,18,47
7936388,뭐??? 엔비디아 하이먼민스키? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-16 00:04:35,15,139
7936369,아빠 우리집은 왜 부자야??,2024-08-16 00:03:40,9,73
7935948,이런 씹 불장에 아직도 손실 중이면 조용히 개추,2024-08-15 23:44:44,10,175
7935818,현재 엔비디아 차트...gif,2024-08-15 23:40:18,20,101
7935528,오르면 숏타고 떨어지면 롱치라고 저능아새끼들아,2024-08-15 23:28:00,21,126
7935498,다시보는 피터린치 명언 (복습) ,2024-08-15 23:26:51,8,144
7935489,"(조언) 숏, 현금 관망하던 분들은 참고해야할 글.txt",2024-08-15 23:26:37,24,115
7935385,개좆됐다 얘들아 나의 패배를 인정하노,2024-08-15 23:20:53,14,63
7934852,오늘 연얘인될뻔했는데 아쉽다 ,2024-08-15 23:00:49,10,34
7934920,?? : 미국이 경기침체라는데?,2024-08-15 23:02:51,7,74
7934976,NVDL 1300만원 벌었다 쎗쓰 파월!!!!!,2024-08-15 23:04:18,12,50
7935191,샤충이 계좌...gif,2024-08-15 23:11:13,1,45
7935363,엔비해적단 뭘로 막을건뎈ㅋㅋㅋㅋㅋ 버기해적단???????,2024-08-15 23:19:20,17,43
7935346,고점신호 진짜 레전드네 ㅋㅋ,2024-08-15 23:18:12,82,117
7911439,보름 월급 반납하고 간다 ㅅㅂ,2024-08-14 03:35:49,13,32
7920080,걍 합의하고 나올까,2024-08-14 21:46:21,38,46
7935078,엔비 94불에 숏쳤는데 ㅈ같네,2024-08-15 23:07:26,7,122
7934223,버핏이 화장품주식 산 이유....jpg,2024-08-15 22:39:48,9,131
7933668,"""따라해 쌀 때 사서""",2024-08-15 22:20:38,38,256
7933383,내일 롱숭이 출근길 근황,2024-08-15 22:07:17,5,10
7908665,주식 개못하는새끼.jpg,2024-08-13 23:14:11,35,226
7933268,3500 벌었다 ㅅㅅㅅㅅㅅ 쏴라아아아아앗!!!!,2024-08-15 22:02:17,21,94
7933243,버핏 ← 이새끼 그냥 오함마의 물로켓ㅋㅋㅋ,2024-08-15 22:01:38,8,54
7933167,워렌 버핏<<  진짜로 애미애비 뒤진거 같으면 개추ㅋㅋㅋ,2024-08-15 21:58:45,6,80
7933117,5천벌었다 씨발 이제 진짜 전업간다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2024-08-15 21:56:35,26,86
7932977,가투충 근황,2024-08-15 21:52:13,22,73
7932909,"지금 슬슬 기분좆같은 현금 준비,관망충 개추",2024-08-15 21:50:15,9,154
7932745,버핏아 패닉셀 그만하고 따라해봐,2024-08-15 21:45:10,14,95
7932609,가투충추함,2024-08-15 21:41:26,5,13
7932193,"소매판매, 실업수당청구건수 등등",2024-08-15 21:31:45,34,38
7931886,미친 애플 근황,2024-08-15 21:19:52,41,75
7931850,---숏충이 박멸--- 《롱충이 승리 박제》,2024-08-15 21:16:01,24,68
7931835,미국인 씨발놈아 실업수당 청구하지 마십시오.,2024-08-15 21:13:32,8,80
7931683,을사오적 ㄹㅇ 알면 알수록 불쌍한듯,2024-08-15 20:53:45,5,41
7931428,‘한국주식은 하는게 아니라서 미국주식한다’,2024-08-15 20:24:04,16,162
7931200,,2024-08-15 20:05:03,33,60
